uniprot_id,elm,pathway_id,display_name
P46527,MOD_PKB_1,R-HSA-69656.1,Cyclin A:Cdk2-associated events at S phase entry
P46527,MOD_PKB_1,R-HSA-8849470.1,PTK6 Regulates Cell Cycle
P46531,DEG_SCF_FBW7_2,R-HSA-156988.2,Receptor-ligand binding initiates the second proteolytic cleavage of Notch receptor
P46531,DEG_SCF_FBW7_2,R-HSA-157052.1,NICD traffics to nucleus
P46531,DEG_SCF_FBW7_2,R-HSA-157212.1,A third proteolytic cleavage releases NICD
P46531,DEG_SCF_FBW7_2,R-HSA-1912399.1,Pre-NOTCH Processing in the Endoplasmic Reticulum
P46531,DEG_SCF_FBW7_2,R-HSA-1912408.1,Pre-NOTCH Transcription and Translation
P46531,DEG_SCF_FBW7_2,R-HSA-1912420.1,Pre-NOTCH Processing in Golgi
P46531,DEG_SCF_FBW7_2,R-HSA-2122947.1,NOTCH1 Intracellular Domain Regulates Transcription
P46531,DEG_SCF_FBW7_2,R-HSA-2122948.1,Activated NOTCH1 Transmits Signal to the Nucleus
P46531,DEG_SCF_FBW7_2,R-HSA-2644606.1,Constitutive Signaling by NOTCH1 PEST Domain Mutants
P46531,DEG_SCF_FBW7_2,R-HSA-2644607.1,Loss of Function of FBXW7 in Cancer and NOTCH1 Signaling
P46531,DEG_SCF_FBW7_2,R-HSA-2660826.1,Constitutive Signaling by NOTCH1 t(7;9)(NOTCH1:M1580_K2555) Translocation Mutant
P46531,DEG_SCF_FBW7_2,R-HSA-2691232.1,Constitutive Signaling by NOTCH1 HD Domain Mutants
P46531,DEG_SCF_FBW7_2,R-HSA-2894862.1,Constitutive Signaling by NOTCH1 HD+PEST Domain Mutants
P46531,DEG_SCF_FBW7_2,R-HSA-350054.1,Notch-HLH transcription pathway
P46531,DEG_SCF_FBW7_2,R-HSA-5083630.1,Defective LFNG causes SCDO3
P46531,DOC_WW_Pin1_4,R-HSA-156988.2,Receptor-ligand binding initiates the second proteolytic cleavage of Notch receptor
P46531,DOC_WW_Pin1_4,R-HSA-157052.1,NICD traffics to nucleus
P46531,DOC_WW_Pin1_4,R-HSA-157212.1,A third proteolytic cleavage releases NICD
P46531,DOC_WW_Pin1_4,R-HSA-1912399.1,Pre-NOTCH Processing in the Endoplasmic Reticulum
P46531,DOC_WW_Pin1_4,R-HSA-1912408.1,Pre-NOTCH Transcription and Translation
P46531,DOC_WW_Pin1_4,R-HSA-1912420.1,Pre-NOTCH Processing in Golgi
P46531,DOC_WW_Pin1_4,R-HSA-2122947.1,NOTCH1 Intracellular Domain Regulates Transcription
P46531,DOC_WW_Pin1_4,R-HSA-2122948.1,Activated NOTCH1 Transmits Signal to the Nucleus
P46531,DOC_WW_Pin1_4,R-HSA-2644606.1,Constitutive Signaling by NOTCH1 PEST Domain Mutants
P46531,DOC_WW_Pin1_4,R-HSA-2644607.1,Loss of Function of FBXW7 in Cancer and NOTCH1 Signaling
P46531,DOC_WW_Pin1_4,R-HSA-2660826.1,Constitutive Signaling by NOTCH1 t(7;9)(NOTCH1:M1580_K2555) Translocation Mutant
P46531,DOC_WW_Pin1_4,R-HSA-2691232.1,Constitutive Signaling by NOTCH1 HD Domain Mutants
P46531,DOC_WW_Pin1_4,R-HSA-2894862.1,Constitutive Signaling by NOTCH1 HD+PEST Domain Mutants
P46531,DOC_WW_Pin1_4,R-HSA-350054.1,Notch-HLH transcription pathway
P46531,DOC_WW_Pin1_4,R-HSA-5083630.1,Defective LFNG causes SCDO3
P46531,DOC_WW_Pin1_4,R-HSA-156988.2,Receptor-ligand binding initiates the second proteolytic cleavage of Notch receptor
P46531,DOC_WW_Pin1_4,R-HSA-157052.1,NICD traffics to nucleus
P46531,DOC_WW_Pin1_4,R-HSA-157212.1,A third proteolytic cleavage releases NICD
P46531,DOC_WW_Pin1_4,R-HSA-1912399.1,Pre-NOTCH Processing in the Endoplasmic Reticulum
P46531,DOC_WW_Pin1_4,R-HSA-1912408.1,Pre-NOTCH Transcription and Translation
P46531,DOC_WW_Pin1_4,R-HSA-1912420.1,Pre-NOTCH Processing in Golgi
P46531,DOC_WW_Pin1_4,R-HSA-2122947.1,NOTCH1 Intracellular Domain Regulates Transcription
P46531,DOC_WW_Pin1_4,R-HSA-2122948.1,Activated NOTCH1 Transmits Signal to the Nucleus
P46531,DOC_WW_Pin1_4,R-HSA-2644606.1,Constitutive Signaling by NOTCH1 PEST Domain Mutants
P46531,DOC_WW_Pin1_4,R-HSA-2644607.1,Loss of Function of FBXW7 in Cancer and NOTCH1 Signaling
P46531,DOC_WW_Pin1_4,R-HSA-2660826.1,Constitutive Signaling by NOTCH1 t(7;9)(NOTCH1:M1580_K2555) Translocation Mutant
P46531,DOC_WW_Pin1_4,R-HSA-2691232.1,Constitutive Signaling by NOTCH1 HD Domain Mutants
P46531,DOC_WW_Pin1_4,R-HSA-2894862.1,Constitutive Signaling by NOTCH1 HD+PEST Domain Mutants
P46531,DOC_WW_Pin1_4,R-HSA-350054.1,Notch-HLH transcription pathway
P46531,DOC_WW_Pin1_4,R-HSA-5083630.1,Defective LFNG causes SCDO3
P46531,DOC_WW_Pin1_4,R-HSA-156988.2,Receptor-ligand binding initiates the second proteolytic cleavage of Notch receptor
P46531,DOC_WW_Pin1_4,R-HSA-157052.1,NICD traffics to nucleus
P46531,DOC_WW_Pin1_4,R-HSA-157212.1,A third proteolytic cleavage releases NICD
P46531,DOC_WW_Pin1_4,R-HSA-1912399.1,Pre-NOTCH Processing in the Endoplasmic Reticulum
P46531,DOC_WW_Pin1_4,R-HSA-1912408.1,Pre-NOTCH Transcription and Translation
P46531,DOC_WW_Pin1_4,R-HSA-1912420.1,Pre-NOTCH Processing in Golgi
P46531,DOC_WW_Pin1_4,R-HSA-2122947.1,NOTCH1 Intracellular Domain Regulates Transcription
P46531,DOC_WW_Pin1_4,R-HSA-2122948.1,Activated NOTCH1 Transmits Signal to the Nucleus
P46531,DOC_WW_Pin1_4,R-HSA-2644606.1,Constitutive Signaling by NOTCH1 PEST Domain Mutants
P46531,DOC_WW_Pin1_4,R-HSA-2644607.1,Loss of Function of FBXW7 in Cancer and NOTCH1 Signaling
P46531,DOC_WW_Pin1_4,R-HSA-2660826.1,Constitutive Signaling by NOTCH1 t(7;9)(NOTCH1:M1580_K2555) Translocation Mutant
P46531,DOC_WW_Pin1_4,R-HSA-2691232.1,Constitutive Signaling by NOTCH1 HD Domain Mutants
P46531,DOC_WW_Pin1_4,R-HSA-2894862.1,Constitutive Signaling by NOTCH1 HD+PEST Domain Mutants
P46531,DOC_WW_Pin1_4,R-HSA-350054.1,Notch-HLH transcription pathway
P46531,DOC_WW_Pin1_4,R-HSA-5083630.1,Defective LFNG causes SCDO3
P46531,LIG_CSL_BTD_1,R-HSA-156988.2,Receptor-ligand binding initiates the second proteolytic cleavage of Notch receptor
P46531,LIG_CSL_BTD_1,R-HSA-157052.1,NICD traffics to nucleus
P46531,LIG_CSL_BTD_1,R-HSA-157212.1,A third proteolytic cleavage releases NICD
P46531,LIG_CSL_BTD_1,R-HSA-1912399.1,Pre-NOTCH Processing in the Endoplasmic Reticulum
P46531,LIG_CSL_BTD_1,R-HSA-1912408.1,Pre-NOTCH Transcription and Translation
P46531,LIG_CSL_BTD_1,R-HSA-1912420.1,Pre-NOTCH Processing in Golgi
P46531,LIG_CSL_BTD_1,R-HSA-2122947.1,NOTCH1 Intracellular Domain Regulates Transcription
P46531,LIG_CSL_BTD_1,R-HSA-2122948.1,Activated NOTCH1 Transmits Signal to the Nucleus
P46531,LIG_CSL_BTD_1,R-HSA-2644606.1,Constitutive Signaling by NOTCH1 PEST Domain Mutants
P46531,LIG_CSL_BTD_1,R-HSA-2644607.1,Loss of Function of FBXW7 in Cancer and NOTCH1 Signaling
P46531,LIG_CSL_BTD_1,R-HSA-2660826.1,Constitutive Signaling by NOTCH1 t(7;9)(NOTCH1:M1580_K2555) Translocation Mutant
P46531,LIG_CSL_BTD_1,R-HSA-2691232.1,Constitutive Signaling by NOTCH1 HD Domain Mutants
P46531,LIG_CSL_BTD_1,R-HSA-2894862.1,Constitutive Signaling by NOTCH1 HD+PEST Domain Mutants
P46531,LIG_CSL_BTD_1,R-HSA-350054.1,Notch-HLH transcription pathway
P46531,LIG_CSL_BTD_1,R-HSA-5083630.1,Defective LFNG causes SCDO3
P48023,MOD_N-GLC_1,R-HSA-140534.1,Ligand-dependent caspase activation
P48023,MOD_N-GLC_1,R-HSA-3371378.1,Regulation by c-FLIP
P48023,MOD_N-GLC_1,R-HSA-5218900.1,CASP8 activity is inhibited
P48023,MOD_N-GLC_1,R-HSA-69416.1,Dimerization of procaspase-8
P48023,MOD_N-GLC_1,R-HSA-75157.1,FasL/ CD95L signaling
P48023,MOD_N-GLC_1,R-HSA-140534.1,Ligand-dependent caspase activation
P48023,MOD_N-GLC_1,R-HSA-3371378.1,Regulation by c-FLIP
P48023,MOD_N-GLC_1,R-HSA-5218900.1,CASP8 activity is inhibited
P48023,MOD_N-GLC_1,R-HSA-69416.1,Dimerization of procaspase-8
P48023,MOD_N-GLC_1,R-HSA-75157.1,FasL/ CD95L signaling
P48023,MOD_N-GLC_1,R-HSA-140534.1,Ligand-dependent caspase activation
P48023,MOD_N-GLC_1,R-HSA-3371378.1,Regulation by c-FLIP
P48023,MOD_N-GLC_1,R-HSA-5218900.1,CASP8 activity is inhibited
P48023,MOD_N-GLC_1,R-HSA-69416.1,Dimerization of procaspase-8
P48023,MOD_N-GLC_1,R-HSA-75157.1,FasL/ CD95L signaling
P48436,MOD_PKA_1,R-HSA-3769402.2,Deactivation of the beta-catenin transactivating complex
P49736,MOD_PIKK_1,R-HSA-176187.2,Activation of ATR in response to replication stress
P49736,MOD_PIKK_1,R-HSA-176974.1,Unwinding of DNA
P49736,MOD_PIKK_1,R-HSA-68867.1,Assembly of the pre-replicative complex
P49736,MOD_PIKK_1,R-HSA-68949.1,Orc1 removal from chromatin
P49736,MOD_PIKK_1,R-HSA-68962.1,Activation of the pre-replicative complex
P49736,MOD_PIKK_1,R-HSA-69052.1,Switching of origins to a post-replicative state
P49736,MOD_PIKK_1,R-HSA-69300.1,Removal of licensing factors from origins
P49757,DEG_MDM2_SWIB_1,R-HSA-2122948.1,Activated NOTCH1 Transmits Signal to the Nucleus
P49757,DEG_MDM2_SWIB_1,R-HSA-2122948.1,Activated NOTCH1 Transmits Signal to the Nucleus
P49757,DEG_MDM2_SWIB_1,R-HSA-437239.1,Recycling pathway of L1
P49757,DEG_MDM2_SWIB_1,R-HSA-437239.1,Recycling pathway of L1
P49757,DEG_MDM2_SWIB_1,R-HSA-5610780.1,Degradation of GLI1 by the proteasome
P49757,DEG_MDM2_SWIB_1,R-HSA-5610780.1,Degradation of GLI1 by the proteasome
P49757,DEG_MDM2_SWIB_1,R-HSA-5632684.1,Hedgehog 'on' state
P49757,DEG_MDM2_SWIB_1,R-HSA-5632684.1,Hedgehog 'on' state
P49757,LIG_EH_1,R-HSA-2122948.1,Activated NOTCH1 Transmits Signal to the Nucleus
P49757,LIG_EH_1,R-HSA-2122948.1,Activated NOTCH1 Transmits Signal to the Nucleus
P49757,LIG_EH_1,R-HSA-437239.1,Recycling pathway of L1
P49757,LIG_EH_1,R-HSA-437239.1,Recycling pathway of L1
P49757,LIG_EH_1,R-HSA-5610780.1,Degradation of GLI1 by the proteasome
P49757,LIG_EH_1,R-HSA-5610780.1,Degradation of GLI1 by the proteasome
P49757,LIG_EH_1,R-HSA-5632684.1,Hedgehog 'on' state
P49757,LIG_EH_1,R-HSA-5632684.1,Hedgehog 'on' state
P49768,LIG_PDZ_Class_2,R-HSA-1474228.2,Degradation of the extracellular matrix
P49768,MOD_CDK_SPxxK_3,R-HSA-1474228.2,Degradation of the extracellular matrix
P50750,MOD_CDK_SPxxK_3,R-HSA-112382.1,Formation of RNA Pol II elongation complex 
P50750,MOD_CDK_SPxxK_3,R-HSA-112387.1,Elongation arrest and recovery
P50750,MOD_CDK_SPxxK_3,R-HSA-167152.1,Formation of HIV elongation complex in the absence of HIV Tat
P50750,MOD_CDK_SPxxK_3,R-HSA-167200.2,Formation of HIV-1 elongation complex containing HIV-1 Tat
P50750,MOD_CDK_SPxxK_3,R-HSA-167238.1,Pausing and recovery of Tat-mediated HIV elongation
P50750,MOD_CDK_SPxxK_3,R-HSA-167243.1,Tat-mediated HIV elongation arrest and recovery
P50750,MOD_CDK_SPxxK_3,R-HSA-167246.1,Tat-mediated elongation of the HIV-1 transcript
P50750,MOD_CDK_SPxxK_3,R-HSA-167287.1,HIV elongation arrest and recovery
P50750,MOD_CDK_SPxxK_3,R-HSA-167290.1,Pausing and recovery of HIV elongation
P50750,MOD_CDK_SPxxK_3,R-HSA-176034.1,Interactions of Tat with host cellular proteins
P50750,MOD_CDK_SPxxK_3,R-HSA-2173796.1,SMAD2/SMAD3:SMAD4 heterotrimer regulates transcription
P50750,MOD_CDK_SPxxK_3,R-HSA-674695.1,RNA Polymerase II Pre-transcription Events
P50750,MOD_CDK_SPxxK_3,R-HSA-6796648.1,TP53 Regulates Transcription of DNA Repair Genes
P50750,MOD_CDK_SPxxK_3,R-HSA-6807505.1,RNA polymerase II transcribes snRNA genes
P50750,MOD_CDK_SPxxK_3,R-HSA-75955.1,RNA Polymerase II Transcription Elongation
P51955,DEG_APCC_TPR_1,R-HSA-179409.1,APC-Cdc20 mediated degradation of Nek2A
P51955,DEG_APCC_TPR_1,R-HSA-179409.1,APC-Cdc20 mediated degradation of Nek2A
P51955,DEG_APCC_TPR_1,R-HSA-179409.1,APC-Cdc20 mediated degradation of Nek2A
P51955,DEG_APCC_TPR_1,R-HSA-2565942.1,Regulation of PLK1 Activity at G2/M Transition
P51955,DEG_APCC_TPR_1,R-HSA-2565942.1,Regulation of PLK1 Activity at G2/M Transition
P51955,DEG_APCC_TPR_1,R-HSA-2565942.1,Regulation of PLK1 Activity at G2/M Transition
P51955,DEG_APCC_TPR_1,R-HSA-380259.1,Loss of Nlp from mitotic centrosomes
P51955,DEG_APCC_TPR_1,R-HSA-380259.1,Loss of Nlp from mitotic centrosomes
P51955,DEG_APCC_TPR_1,R-HSA-380259.1,Loss of Nlp from mitotic centrosomes
P51955,DEG_APCC_TPR_1,R-HSA-380270.1,Recruitment of mitotic centrosome proteins and complexes
P51955,DEG_APCC_TPR_1,R-HSA-380270.1,Recruitment of mitotic centrosome proteins and complexes
P51955,DEG_APCC_TPR_1,R-HSA-380270.1,Recruitment of mitotic centrosome proteins and complexes
P51955,DEG_APCC_TPR_1,R-HSA-380284.1,Loss of proteins required for interphase microtubule organizationÃÂ from the centrosome
P51955,DEG_APCC_TPR_1,R-HSA-380284.1,Loss of proteins required for interphase microtubule organizationÃÂ from the centrosome
P51955,DEG_APCC_TPR_1,R-HSA-380284.1,Loss of proteins required for interphase microtubule organizationÃÂ from the centrosome
P51955,DEG_APCC_TPR_1,R-HSA-5620912.1,Anchoring of the basal body to the plasma membrane
P51955,DEG_APCC_TPR_1,R-HSA-5620912.1,Anchoring of the basal body to the plasma membrane
P51955,DEG_APCC_TPR_1,R-HSA-5620912.1,Anchoring of the basal body to the plasma membrane
P51955,DEG_APCC_TPR_1,R-HSA-8854518.1,AURKA Activation by TPX2
P51955,DEG_APCC_TPR_1,R-HSA-8854518.1,AURKA Activation by TPX2
P51955,DEG_APCC_TPR_1,R-HSA-8854518.1,AURKA Activation by TPX2
P51955,DOC_PP1_RVXF_1,R-HSA-179409.1,APC-Cdc20 mediated degradation of Nek2A
P51955,DOC_PP1_RVXF_1,R-HSA-179409.1,APC-Cdc20 mediated degradation of Nek2A
P51955,DOC_PP1_RVXF_1,R-HSA-179409.1,APC-Cdc20 mediated degradation of Nek2A
P51955,DOC_PP1_RVXF_1,R-HSA-2565942.1,Regulation of PLK1 Activity at G2/M Transition
P51955,DOC_PP1_RVXF_1,R-HSA-2565942.1,Regulation of PLK1 Activity at G2/M Transition
P51955,DOC_PP1_RVXF_1,R-HSA-2565942.1,Regulation of PLK1 Activity at G2/M Transition
P51955,DOC_PP1_RVXF_1,R-HSA-380259.1,Loss of Nlp from mitotic centrosomes
P51955,DOC_PP1_RVXF_1,R-HSA-380259.1,Loss of Nlp from mitotic centrosomes
P51955,DOC_PP1_RVXF_1,R-HSA-380259.1,Loss of Nlp from mitotic centrosomes
P51955,DOC_PP1_RVXF_1,R-HSA-380270.1,Recruitment of mitotic centrosome proteins and complexes
P51955,DOC_PP1_RVXF_1,R-HSA-380270.1,Recruitment of mitotic centrosome proteins and complexes
P51955,DOC_PP1_RVXF_1,R-HSA-380270.1,Recruitment of mitotic centrosome proteins and complexes
P51955,DOC_PP1_RVXF_1,R-HSA-380284.1,Loss of proteins required for interphase microtubule organizationÃÂ from the centrosome
P51955,DOC_PP1_RVXF_1,R-HSA-380284.1,Loss of proteins required for interphase microtubule organizationÃÂ from the centrosome
P51955,DOC_PP1_RVXF_1,R-HSA-380284.1,Loss of proteins required for interphase microtubule organizationÃÂ from the centrosome
P51955,DOC_PP1_RVXF_1,R-HSA-5620912.1,Anchoring of the basal body to the plasma membrane
P51955,DOC_PP1_RVXF_1,R-HSA-5620912.1,Anchoring of the basal body to the plasma membrane
P51955,DOC_PP1_RVXF_1,R-HSA-5620912.1,Anchoring of the basal body to the plasma membrane
P51955,DOC_PP1_RVXF_1,R-HSA-8854518.1,AURKA Activation by TPX2
P51955,DOC_PP1_RVXF_1,R-HSA-8854518.1,AURKA Activation by TPX2
P51955,DOC_PP1_RVXF_1,R-HSA-8854518.1,AURKA Activation by TPX2
P51955,MOD_NEK2_1,R-HSA-179409.1,APC-Cdc20 mediated degradation of Nek2A
P51955,MOD_NEK2_1,R-HSA-179409.1,APC-Cdc20 mediated degradation of Nek2A
P51955,MOD_NEK2_1,R-HSA-179409.1,APC-Cdc20 mediated degradation of Nek2A
P51955,MOD_NEK2_1,R-HSA-2565942.1,Regulation of PLK1 Activity at G2/M Transition
P51955,MOD_NEK2_1,R-HSA-2565942.1,Regulation of PLK1 Activity at G2/M Transition
P51955,MOD_NEK2_1,R-HSA-2565942.1,Regulation of PLK1 Activity at G2/M Transition
P51955,MOD_NEK2_1,R-HSA-380259.1,Loss of Nlp from mitotic centrosomes
P51955,MOD_NEK2_1,R-HSA-380259.1,Loss of Nlp from mitotic centrosomes
P51955,MOD_NEK2_1,R-HSA-380259.1,Loss of Nlp from mitotic centrosomes
P51955,MOD_NEK2_1,R-HSA-380270.1,Recruitment of mitotic centrosome proteins and complexes
P51955,MOD_NEK2_1,R-HSA-380270.1,Recruitment of mitotic centrosome proteins and complexes
P51955,MOD_NEK2_1,R-HSA-380270.1,Recruitment of mitotic centrosome proteins and complexes
P51955,MOD_NEK2_1,R-HSA-380284.1,Loss of proteins required for interphase microtubule organizationÃÂ from the centrosome
P51955,MOD_NEK2_1,R-HSA-380284.1,Loss of proteins required for interphase microtubule organizationÃÂ from the centrosome
P51955,MOD_NEK2_1,R-HSA-380284.1,Loss of proteins required for interphase microtubule organizationÃÂ from the centrosome
P51955,MOD_NEK2_1,R-HSA-5620912.1,Anchoring of the basal body to the plasma membrane
P51955,MOD_NEK2_1,R-HSA-5620912.1,Anchoring of the basal body to the plasma membrane
P51955,MOD_NEK2_1,R-HSA-5620912.1,Anchoring of the basal body to the plasma membrane
P51955,MOD_NEK2_1,R-HSA-8854518.1,AURKA Activation by TPX2
P51955,MOD_NEK2_1,R-HSA-8854518.1,AURKA Activation by TPX2
P51955,MOD_NEK2_1,R-HSA-8854518.1,AURKA Activation by TPX2
P52566,CLV_C14_Caspase3-7,R-HSA-194840.1,Rho GTPase cycle
P53350,DEG_APCC_DBOX_1,R-HSA-156711.1,Polo-like kinase mediated events
P53350,DEG_APCC_DBOX_1,R-HSA-162658.1,Golgi Cisternae Pericentriolar Stack Reorganization
P53350,DEG_APCC_DBOX_1,R-HSA-174178.1,APC/C:Cdh1 mediated degradation of Cdc20 and other APC/C:Cdh1 targeted proteins in late mitosis/early G1
P53350,DEG_APCC_DBOX_1,R-HSA-176412.1,Phosphorylation of the APC/C
P53350,DEG_APCC_DBOX_1,R-HSA-176417.1,Phosphorylation of Emi1
P53350,DEG_APCC_DBOX_1,R-HSA-2299718.1,Condensation of Prophase Chromosomes
P53350,DEG_APCC_DBOX_1,R-HSA-2467813.1,Separation of Sister Chromatids
P53350,DEG_APCC_DBOX_1,R-HSA-2500257.1,Resolution of Sister Chromatid Cohesion
P53350,DEG_APCC_DBOX_1,R-HSA-2565942.1,Regulation of PLK1 Activity at G2/M Transition
P53350,DEG_APCC_DBOX_1,R-HSA-2980767.1,Activation of NIMA Kinases NEK9 NEK6 NEK7
P53350,DEG_APCC_DBOX_1,R-HSA-380259.1,Loss of Nlp from mitotic centrosomes
P53350,DEG_APCC_DBOX_1,R-HSA-380270.1,Recruitment of mitotic centrosome proteins and complexes
P53350,DEG_APCC_DBOX_1,R-HSA-380284.1,Loss of proteins required for interphase microtubule organizationÃÂ from the centrosome
P53350,DEG_APCC_DBOX_1,R-HSA-5620912.1,Anchoring of the basal body to the plasma membrane
P53350,DEG_APCC_DBOX_1,R-HSA-5663220.1,RHO GTPases Activate Formins
P53350,DEG_APCC_DBOX_1,R-HSA-68877.1,Mitotic Prometaphase
P53350,DEG_APCC_DBOX_1,R-HSA-68881.1,Mitotic Metaphase/Anaphase Transition
P53350,DEG_APCC_DBOX_1,R-HSA-68884.1,Mitotic Telophase/Cytokinesis
P53350,DEG_APCC_DBOX_1,R-HSA-8852276.1,The role of GTSE1 in G2/M progression after G2 checkpoint
P53350,DEG_APCC_DBOX_1,R-HSA-8854518.1,AURKA Activation by TPX2
P54132,MOD_PIKK_1,R-HSA-3108214.1,SUMOylation of DNA damage response and repair proteins
P54132,MOD_PIKK_1,R-HSA-5685938.1,HDR through Single Strand Annealing (SSA)
P54132,MOD_PIKK_1,R-HSA-5685942.1,HDR through Homologous Recombination (HRR)
P54132,MOD_PIKK_1,R-HSA-5693554.1,Resolution of D-loop Structures through Synthesis-Dependent Strand Annealing (SDSA)
P54132,MOD_PIKK_1,R-HSA-5693568.1,Resolution of D-loop Structures through Holliday Junction Intermediates
P54132,MOD_PIKK_1,R-HSA-5693579.1,Homologous DNA Pairing and Strand Exchange
P54132,MOD_PIKK_1,R-HSA-5693607.1,Processing of DNA double-strand break ends
P54132,MOD_PIKK_1,R-HSA-5693616.1,Presynaptic phase of homologous DNA pairing and strand exchange
P54132,MOD_PIKK_1,R-HSA-6804756.1,Regulation of TP53 Activity through Phosphorylation
P54132,MOD_PIKK_1,R-HSA-69473.3,G2/M DNA damage checkpoint
P54132,MOD_PIKK_1,R-HSA-912446.1,Meiotic recombination
P54132,MOD_PIKK_1,R-HSA-3108214.1,SUMOylation of DNA damage response and repair proteins
P54132,MOD_PIKK_1,R-HSA-5685938.1,HDR through Single Strand Annealing (SSA)
P54132,MOD_PIKK_1,R-HSA-5685942.1,HDR through Homologous Recombination (HRR)
P54132,MOD_PIKK_1,R-HSA-5693554.1,Resolution of D-loop Structures through Synthesis-Dependent Strand Annealing (SDSA)
P54132,MOD_PIKK_1,R-HSA-5693568.1,Resolution of D-loop Structures through Holliday Junction Intermediates
P54132,MOD_PIKK_1,R-HSA-5693579.1,Homologous DNA Pairing and Strand Exchange
P54132,MOD_PIKK_1,R-HSA-5693607.1,Processing of DNA double-strand break ends
P54132,MOD_PIKK_1,R-HSA-5693616.1,Presynaptic phase of homologous DNA pairing and strand exchange
P54132,MOD_PIKK_1,R-HSA-6804756.1,Regulation of TP53 Activity through Phosphorylation
P54132,MOD_PIKK_1,R-HSA-69473.3,G2/M DNA damage checkpoint
P54132,MOD_PIKK_1,R-HSA-912446.1,Meiotic recombination
P54274,DOC_ANK_TNKS_1,R-HSA-1221632.1,Meiotic synapsis
P54274,DOC_ANK_TNKS_1,R-HSA-1221632.1,Meiotic synapsis
P54274,DOC_ANK_TNKS_1,R-HSA-171306.1,Packaging Of Telomere Ends
P54274,DOC_ANK_TNKS_1,R-HSA-171306.1,Packaging Of Telomere Ends
P54274,DOC_ANK_TNKS_1,R-HSA-2559586.2,DNA Damage/Telomere Stress Induced Senescence
P54274,DOC_ANK_TNKS_1,R-HSA-2559586.2,DNA Damage/Telomere Stress Induced Senescence
P54274,DOC_WW_Pin1_4,R-HSA-1221632.1,Meiotic synapsis
P54274,DOC_WW_Pin1_4,R-HSA-1221632.1,Meiotic synapsis
P54274,DOC_WW_Pin1_4,R-HSA-171306.1,Packaging Of Telomere Ends
P54274,DOC_WW_Pin1_4,R-HSA-171306.1,Packaging Of Telomere Ends
P54274,DOC_WW_Pin1_4,R-HSA-2559586.2,DNA Damage/Telomere Stress Induced Senescence
P54274,DOC_WW_Pin1_4,R-HSA-2559586.2,DNA Damage/Telomere Stress Induced Senescence
P54274,MOD_PIKK_1,R-HSA-1221632.1,Meiotic synapsis
P54274,MOD_PIKK_1,R-HSA-1221632.1,Meiotic synapsis
P54274,MOD_PIKK_1,R-HSA-171306.1,Packaging Of Telomere Ends
P54274,MOD_PIKK_1,R-HSA-171306.1,Packaging Of Telomere Ends
P54274,MOD_PIKK_1,R-HSA-2559586.2,DNA Damage/Telomere Stress Induced Senescence
P54274,MOD_PIKK_1,R-HSA-2559586.2,DNA Damage/Telomere Stress Induced Senescence
P55211,CLV_C14_Caspase3-7,R-HSA-111458.1,Formation of apoptosome
P55211,CLV_C14_Caspase3-7,R-HSA-111459.1,Activation of caspases through apoptosome-mediated cleavage
P55211,CLV_C14_Caspase3-7,R-HSA-111463.1,SMAC binds to IAPs 
P55211,CLV_C14_Caspase3-7,R-HSA-111464.1,SMAC-mediated dissociation of IAP:caspase complexes 
P55211,CLV_C14_Caspase3-7,R-HSA-198323.1,AKT phosphorylates targets in the cytosol
P55211,CLV_C14_Caspase3-7,R-HSA-418889.1,Ligand-independent caspase activation via DCC
P55211,CLV_C14_Caspase3-7,R-HSA-5674400.1,Constitutive Signaling by AKT1 E17K in Cancer
P55211,LIG_BIR_III_2,R-HSA-111458.1,Formation of apoptosome
P55211,LIG_BIR_III_2,R-HSA-111459.1,Activation of caspases through apoptosome-mediated cleavage
P55211,LIG_BIR_III_2,R-HSA-111463.1,SMAC binds to IAPs 
P55211,LIG_BIR_III_2,R-HSA-111464.1,SMAC-mediated dissociation of IAP:caspase complexes 
P55211,LIG_BIR_III_2,R-HSA-198323.1,AKT phosphorylates targets in the cytosol
P55211,LIG_BIR_III_2,R-HSA-418889.1,Ligand-independent caspase activation via DCC
P55211,LIG_BIR_III_2,R-HSA-5674400.1,Constitutive Signaling by AKT1 E17K in Cancer
P55211,MOD_CDK_SPK_2,R-HSA-111458.1,Formation of apoptosome
P55211,MOD_CDK_SPK_2,R-HSA-111459.1,Activation of caspases through apoptosome-mediated cleavage
P55211,MOD_CDK_SPK_2,R-HSA-111463.1,SMAC binds to IAPs 
P55211,MOD_CDK_SPK_2,R-HSA-111464.1,SMAC-mediated dissociation of IAP:caspase complexes 
P55211,MOD_CDK_SPK_2,R-HSA-198323.1,AKT phosphorylates targets in the cytosol
P55211,MOD_CDK_SPK_2,R-HSA-418889.1,Ligand-independent caspase activation via DCC
P55211,MOD_CDK_SPK_2,R-HSA-5674400.1,Constitutive Signaling by AKT1 E17K in Cancer
P55211,MOD_PKB_1,R-HSA-111458.1,Formation of apoptosome
P55211,MOD_PKB_1,R-HSA-111459.1,Activation of caspases through apoptosome-mediated cleavage
P55211,MOD_PKB_1,R-HSA-111463.1,SMAC binds to IAPs 
P55211,MOD_PKB_1,R-HSA-111464.1,SMAC-mediated dissociation of IAP:caspase complexes 
P55211,MOD_PKB_1,R-HSA-198323.1,AKT phosphorylates targets in the cytosol
P55211,MOD_PKB_1,R-HSA-418889.1,Ligand-independent caspase activation via DCC
