uniprot_id,elm,kegg_id,kegg_name
P70671,LIG_IRFs_LxIS_1,mmu05417,Lipid and atherosclerosis 
P78314,DOC_ANK_TNKS_1,hsa04650,Natural killer cell mediated cytotoxicity 
P78314,LIG_14-3-3_CanoR_1,hsa04650,Natural killer cell mediated cytotoxicity 
P78314,LIG_SH3_CIN85_PxpxPR_1,hsa04650,Natural killer cell mediated cytotoxicity 
P78363,MOD_N-GLC_1,hsa02010,ABC transporters 
P78396,LIG_APCC_ABBA_1,hsa04110,Cell cycle 
P78396,LIG_APCC_ABBA_1,hsa04152,AMPK signaling pathway 
P78396,LIG_APCC_ABBA_1,hsa04218,Cellular senescence 
P78396,LIG_APCC_ABBA_1,hsa04914,Progesterone mediated oocyte maturation 
P78396,LIG_APCC_ABBA_1,hsa05161,Hepatitis B 
P78396,LIG_APCC_ABBA_1,hsa05165,Human papillomavirus infection 
P78396,LIG_APCC_ABBA_1,hsa05166,Human T cell leukemia virus 1 infection 
P78396,LIG_APCC_ABBA_1,hsa05169,Epstein Barr virus infection 
P78396,LIG_APCC_ABBA_1,hsa05200,Pathways in cancer 
P78396,LIG_APCC_ABBA_1,hsa05202,Transcriptional misregulation in cancer 
P78396,LIG_APCC_ABBA_1,hsa05203,Viral carcinogenesis 
P78396,LIG_APCC_ABBA_1,hsa05221,Acute myeloid leukemia 
P78527,CLV_C14_Caspase3-7,hsa03450,Non homologous end joining 
P78527,CLV_C14_Caspase3-7,hsa04110,Cell cycle 
P78543,DOC_WW_Pin1_4,hsa03018,RNA degradation 
P78813,LIG_AP_GAE_1,spo04144,Endocytosis 
P78972,DEG_APCC_TPR_1,spo04111,Cell cycle   yeast 
P78972,DEG_APCC_TPR_1,spo04113,Meiosis   yeast 
P78972,DEG_APCC_TPR_1,spo04120,Ubiquitin mediated proteolysis 
P84022,DOC_WW_Pin1_4,hsa04068,FoxO signaling pathway 
P84022,MOD_GSK3_1,hsa04068,FoxO signaling pathway 
P84022,DOC_WW_Pin1_4,hsa04110,Cell cycle 
P84022,MOD_GSK3_1,hsa04110,Cell cycle 
P84022,DOC_WW_Pin1_4,hsa04144,Endocytosis 
P84022,MOD_GSK3_1,hsa04144,Endocytosis 
P84022,DOC_WW_Pin1_4,hsa04218,Cellular senescence 
P84022,MOD_GSK3_1,hsa04218,Cellular senescence 
P84022,DOC_WW_Pin1_4,hsa04310,Wnt signaling pathway 
P84022,MOD_GSK3_1,hsa04310,Wnt signaling pathway 
P84022,DOC_WW_Pin1_4,hsa04350,TGF beta signaling pathway 
P84022,MOD_GSK3_1,hsa04350,TGF beta signaling pathway 
P84022,DOC_WW_Pin1_4,hsa04371,Apelin signaling pathway 
P84022,MOD_GSK3_1,hsa04371,Apelin signaling pathway 
P84022,DOC_WW_Pin1_4,hsa04390,Hippo signaling pathway 
P84022,MOD_GSK3_1,hsa04390,Hippo signaling pathway 
P84022,DOC_WW_Pin1_4,hsa04520,Adherens junction 
P84022,MOD_GSK3_1,hsa04520,Adherens junction 
P84022,DOC_WW_Pin1_4,hsa04550,Signaling pathways regulating pluripotency of stem cells 
P84022,MOD_GSK3_1,hsa04550,Signaling pathways regulating pluripotency of stem cells 
P84022,DOC_WW_Pin1_4,hsa04659,Th17 cell differentiation 
P84022,MOD_GSK3_1,hsa04659,Th17 cell differentiation 
P84022,DOC_WW_Pin1_4,hsa04933,AGE RAGE signaling pathway in diabetic complications 
P84022,MOD_GSK3_1,hsa04933,AGE RAGE signaling pathway in diabetic complications 
P84022,DOC_WW_Pin1_4,hsa05161,Hepatitis B 
P84022,MOD_GSK3_1,hsa05161,Hepatitis B 
P84022,DOC_WW_Pin1_4,hsa05166,Human T cell leukemia virus 1 infection 
P84022,MOD_GSK3_1,hsa05166,Human T cell leukemia virus 1 infection 
P84022,DOC_WW_Pin1_4,hsa05200,Pathways in cancer 
P84022,MOD_GSK3_1,hsa05200,Pathways in cancer 
P84022,DOC_WW_Pin1_4,hsa05210,Colorectal cancer 
P84022,MOD_GSK3_1,hsa05210,Colorectal cancer 
P84022,DOC_WW_Pin1_4,hsa05212,Pancreatic cancer 
P84022,MOD_GSK3_1,hsa05212,Pancreatic cancer 
P84022,DOC_WW_Pin1_4,hsa05220,Chronic myeloid leukemia 
P84022,MOD_GSK3_1,hsa05220,Chronic myeloid leukemia 
P84022,DOC_WW_Pin1_4,hsa05225,Hepatocellular carcinoma 
P84022,MOD_GSK3_1,hsa05225,Hepatocellular carcinoma 
P84022,DOC_WW_Pin1_4,hsa05226,Gastric cancer 
P84022,MOD_GSK3_1,hsa05226,Gastric cancer 
P84022,DOC_WW_Pin1_4,hsa05321,Inflammatory bowel disease 
P84022,MOD_GSK3_1,hsa05321,Inflammatory bowel disease 
P84022,DOC_WW_Pin1_4,hsa05415,Diabetic cardiomyopathy 
P84022,MOD_GSK3_1,hsa05415,Diabetic cardiomyopathy 
P84077,MOD_NMyristoyl,hsa04072,Phospholipase D signaling pathway 
P84077,MOD_NMyristoyl,hsa04144,Endocytosis 
P84077,MOD_NMyristoyl,hsa05110,Vibrio cholerae infection 
P84077,MOD_NMyristoyl,hsa05130,Pathogenic Escherichia coli infection 
P84077,MOD_NMyristoyl,hsa05131,Shigellosis 
P84077,MOD_NMyristoyl,hsa05132,Salmonella infection 
P84077,MOD_NMyristoyl,hsa05134,Legionellosis 
P93830,DEG_SCF_TIR1_1,ath04075,Plant hormone signal transduction 
P97318,LIG_SH2_CRK,mmu05017,Spinocerebellar ataxia 
P97318,LIG_SH3_CIN85_PxpxPR_1,mmu05017,Spinocerebellar ataxia 
P97445,LIG_PDZ_Wminus1_1,mmu04010,MAPK signaling pathway 
P97445,LIG_PDZ_Wminus1_1,mmu04020,Calcium signaling pathway 
P97445,LIG_PDZ_Wminus1_1,mmu04721,Synaptic vesicle cycle 
P97445,LIG_PDZ_Wminus1_1,mmu04723,Retrograde endocannabinoid signaling 
P97445,LIG_PDZ_Wminus1_1,mmu04724,Glutamatergic synapse 
P97445,LIG_PDZ_Wminus1_1,mmu04725,Cholinergic synapse 
P97445,LIG_PDZ_Wminus1_1,mmu04726,Serotonergic synapse 
P97445,LIG_PDZ_Wminus1_1,mmu04727,GABAergic synapse 
P97445,LIG_PDZ_Wminus1_1,mmu04728,Dopaminergic synapse 
P97445,LIG_PDZ_Wminus1_1,mmu04730,Long term depression 
P97445,LIG_PDZ_Wminus1_1,mmu04742,Taste transduction 
P97445,LIG_PDZ_Wminus1_1,mmu04930,Type II diabetes mellitus 
P97445,LIG_PDZ_Wminus1_1,mmu05017,Spinocerebellar ataxia 
P97445,LIG_PDZ_Wminus1_1,mmu05032,Morphine addiction 
P97445,LIG_PDZ_Wminus1_1,mmu05033,Nicotine addiction 
P97445,LIG_PDZ_Wminus1_1,mmu05207,Chemical carcinogenesis   receptor activation 
P97836,LIG_DLG_GKlike_1,rno04724,Glutamatergic synapse 
P97836,LIG_PDZ_Class_1,rno04724,Glutamatergic synapse 
P98082,LIG_AP2alpha_2,hsa04144,Endocytosis 
P98082,LIG_SH3_CIN85_PxpxPR_1,hsa04144,Endocytosis 
P98158,LIG_ANK_PxLPxL_1,rno04340,Hedgehog signaling pathway 
P98158,LIG_ANK_PxLPxL_1,rno04918,Thyroid hormone synthesis 
P98158,LIG_ANK_PxLPxL_1,rno04979,Cholesterol metabolism 
P98172,LIG_SH2_NCK_1,hsa04360,Axon guidance 
P98174,DEG_SCF_TRCP1_1,hsa04810,Regulation of actin cytoskeleton 
P98174,MOD_GSK3_1,hsa04810,Regulation of actin cytoskeleton 
P98177,LIG_14-3-3_CanoR_1,hsa04014,Ras signaling pathway 
P98177,MOD_PKB_1,hsa04014,Ras signaling pathway 
P98177,LIG_14-3-3_CanoR_1,hsa04068,FoxO signaling pathway 
P98177,MOD_PKB_1,hsa04068,FoxO signaling pathway 
P98177,LIG_14-3-3_CanoR_1,hsa05131,Shigellosis 
P98177,MOD_PKB_1,hsa05131,Shigellosis 
P99024,MOD_CDK_SPK_2,mmu04145,Phagosome 
P99024,MOD_CDK_SPK_2,mmu04540,Gap junction 
P99024,MOD_CDK_SPK_2,mmu05010,Alzheimer disease 
P99024,MOD_CDK_SPK_2,mmu05012,Parkinson disease 
P99024,MOD_CDK_SPK_2,mmu05014,Amyotrophic lateral sclerosis 
P99024,MOD_CDK_SPK_2,mmu05016,Huntington disease 
P99024,MOD_CDK_SPK_2,mmu05020,Prion disease 
P99024,MOD_CDK_SPK_2,mmu05022,Pathways of neurodegeneration   multiple diseases 
P99024,MOD_CDK_SPK_2,mmu05132,Salmonella infection 
Q00610,LIG_LIR_Gen_1,hsa04142,Lysosome 
Q00610,LIG_LIR_Gen_1,hsa04144,Endocytosis 
Q00610,LIG_LIR_Gen_1,hsa04721,Synaptic vesicle cycle 
Q00610,LIG_LIR_Gen_1,hsa04961,Endocrine and other factor regulated calcium reabsorption 
Q00610,LIG_LIR_Gen_1,hsa05016,Huntington disease 
Q00610,LIG_LIR_Gen_1,hsa05100,Bacterial invasion of epithelial cells 
Q00613,MOD_GSK3_1,hsa05134,Legionellosis 
Q00613,MOD_ProDKin_1,hsa05134,Legionellosis 
Q00613,MOD_SUMO_for_1,hsa05134,Legionellosis 
Q00839,MOD_SUMO_rev_2,hsa03040,Spliceosome 
Q00975,LIG_PDZ_Wminus1_1,hsa04010,MAPK signaling pathway 
Q00975,LIG_PDZ_Wminus1_1,hsa04020,Calcium signaling pathway 
Q00975,LIG_PDZ_Wminus1_1,hsa04721,Synaptic vesicle cycle 
Q00975,LIG_PDZ_Wminus1_1,hsa04723,Retrograde endocannabinoid signaling 
Q00975,LIG_PDZ_Wminus1_1,hsa04725,Cholinergic synapse 
Q00975,LIG_PDZ_Wminus1_1,hsa04726,Serotonergic synapse 
Q00975,LIG_PDZ_Wminus1_1,hsa04727,GABAergic synapse 
Q00975,LIG_PDZ_Wminus1_1,hsa04728,Dopaminergic synapse 
Q00975,LIG_PDZ_Wminus1_1,hsa04930,Type II diabetes mellitus 
Q00975,LIG_PDZ_Wminus1_1,hsa05016,Huntington disease 
Q00975,LIG_PDZ_Wminus1_1,hsa05020,Prion disease 
Q00975,LIG_PDZ_Wminus1_1,hsa05022,Pathways of neurodegeneration   multiple diseases 
Q00975,LIG_PDZ_Wminus1_1,hsa05032,Morphine addiction 
Q00975,LIG_PDZ_Wminus1_1,hsa05033,Nicotine addiction 
Q00975,LIG_PDZ_Wminus1_1,hsa05207,Chemical carcinogenesis   receptor activation 
Q00987,DOC_USP7_MATH_1,hsa01522,Endocrine resistance 
Q00987,DOC_USP7_UBL2_3,hsa01522,Endocrine resistance 
Q00987,MOD_CK1_1,hsa01522,Endocrine resistance 
Q00987,MOD_PIKK_1,hsa01522,Endocrine resistance 
Q00987,MOD_PKB_1,hsa01522,Endocrine resistance 
Q00987,DOC_USP7_MATH_1,hsa01524,Platinum drug resistance 
Q00987,DOC_USP7_UBL2_3,hsa01524,Platinum drug resistance 
Q00987,MOD_CK1_1,hsa01524,Platinum drug resistance 
Q00987,MOD_PIKK_1,hsa01524,Platinum drug resistance 
Q00987,MOD_PKB_1,hsa01524,Platinum drug resistance 
Q00987,DOC_USP7_MATH_1,hsa04068,FoxO signaling pathway 
Q00987,DOC_USP7_UBL2_3,hsa04068,FoxO signaling pathway 
Q00987,MOD_CK1_1,hsa04068,FoxO signaling pathway 
Q00987,MOD_PIKK_1,hsa04068,FoxO signaling pathway 
Q00987,MOD_PKB_1,hsa04068,FoxO signaling pathway 
Q00987,DOC_USP7_MATH_1,hsa04110,Cell cycle 
Q00987,DOC_USP7_UBL2_3,hsa04110,Cell cycle 
Q00987,MOD_CK1_1,hsa04110,Cell cycle 
Q00987,MOD_PIKK_1,hsa04110,Cell cycle 
Q00987,MOD_PKB_1,hsa04110,Cell cycle 
Q00987,DOC_USP7_MATH_1,hsa04115,p53 signaling pathway 
Q00987,DOC_USP7_UBL2_3,hsa04115,p53 signaling pathway 
Q00987,MOD_CK1_1,hsa04115,p53 signaling pathway 
Q00987,MOD_PIKK_1,hsa04115,p53 signaling pathway 
Q00987,MOD_PKB_1,hsa04115,p53 signaling pathway 
Q00987,DOC_USP7_MATH_1,hsa04120,Ubiquitin mediated proteolysis 
Q00987,DOC_USP7_UBL2_3,hsa04120,Ubiquitin mediated proteolysis 
Q00987,MOD_CK1_1,hsa04120,Ubiquitin mediated proteolysis 
Q00987,MOD_PIKK_1,hsa04120,Ubiquitin mediated proteolysis 
Q00987,MOD_PKB_1,hsa04120,Ubiquitin mediated proteolysis 
Q00987,DOC_USP7_MATH_1,hsa04144,Endocytosis 
Q00987,DOC_USP7_UBL2_3,hsa04144,Endocytosis 
Q00987,MOD_CK1_1,hsa04144,Endocytosis 
Q00987,MOD_PIKK_1,hsa04144,Endocytosis 
Q00987,MOD_PKB_1,hsa04144,Endocytosis 
Q00987,DOC_USP7_MATH_1,hsa04151,PI3K Akt signaling pathway 
Q00987,DOC_USP7_UBL2_3,hsa04151,PI3K Akt signaling pathway 
Q00987,MOD_CK1_1,hsa04151,PI3K Akt signaling pathway 
Q00987,MOD_PIKK_1,hsa04151,PI3K Akt signaling pathway 
Q00987,MOD_PKB_1,hsa04151,PI3K Akt signaling pathway 
Q00987,DOC_USP7_MATH_1,hsa04218,Cellular senescence 
Q00987,DOC_USP7_UBL2_3,hsa04218,Cellular senescence 
Q00987,MOD_CK1_1,hsa04218,Cellular senescence 
Q00987,MOD_PIKK_1,hsa04218,Cellular senescence 
Q00987,MOD_PKB_1,hsa04218,Cellular senescence 
Q00987,DOC_USP7_MATH_1,hsa04625,C type lectin receptor signaling pathway 
Q00987,DOC_USP7_UBL2_3,hsa04625,C type lectin receptor signaling pathway 
Q00987,MOD_CK1_1,hsa04625,C type lectin receptor signaling pathway 
Q00987,MOD_PIKK_1,hsa04625,C type lectin receptor signaling pathway 
Q00987,MOD_PKB_1,hsa04625,C type lectin receptor signaling pathway 
Q00987,DOC_USP7_MATH_1,hsa04919,Thyroid hormone signaling pathway 
Q00987,DOC_USP7_UBL2_3,hsa04919,Thyroid hormone signaling pathway 
Q00987,MOD_CK1_1,hsa04919,Thyroid hormone signaling pathway 
Q00987,MOD_PIKK_1,hsa04919,Thyroid hormone signaling pathway 
Q00987,MOD_PKB_1,hsa04919,Thyroid hormone signaling pathway 
Q00987,DOC_USP7_MATH_1,hsa05131,Shigellosis 
Q00987,DOC_USP7_UBL2_3,hsa05131,Shigellosis 
Q00987,MOD_CK1_1,hsa05131,Shigellosis 
Q00987,MOD_PIKK_1,hsa05131,Shigellosis 
Q00987,MOD_PKB_1,hsa05131,Shigellosis 
Q00987,DOC_USP7_MATH_1,hsa05163,Human cytomegalovirus infection 
Q00987,DOC_USP7_UBL2_3,hsa05163,Human cytomegalovirus infection 
Q00987,MOD_CK1_1,hsa05163,Human cytomegalovirus infection 
Q00987,MOD_PIKK_1,hsa05163,Human cytomegalovirus infection 
Q00987,MOD_PKB_1,hsa05163,Human cytomegalovirus infection 
Q00987,DOC_USP7_MATH_1,hsa05165,Human papillomavirus infection 
Q00987,DOC_USP7_UBL2_3,hsa05165,Human papillomavirus infection 
Q00987,MOD_CK1_1,hsa05165,Human papillomavirus infection 
Q00987,MOD_PIKK_1,hsa05165,Human papillomavirus infection 
Q00987,MOD_PKB_1,hsa05165,Human papillomavirus infection 
Q00987,DOC_USP7_MATH_1,hsa05169,Epstein Barr virus infection 
Q00987,DOC_USP7_UBL2_3,hsa05169,Epstein Barr virus infection 
Q00987,MOD_CK1_1,hsa05169,Epstein Barr virus infection 
Q00987,MOD_PIKK_1,hsa05169,Epstein Barr virus infection 
Q00987,MOD_PKB_1,hsa05169,Epstein Barr virus infection 
Q00987,DOC_USP7_MATH_1,hsa05200,Pathways in cancer 
Q00987,DOC_USP7_UBL2_3,hsa05200,Pathways in cancer 
Q00987,MOD_CK1_1,hsa05200,Pathways in cancer 
Q00987,MOD_PIKK_1,hsa05200,Pathways in cancer 
Q00987,MOD_PKB_1,hsa05200,Pathways in cancer 
Q00987,DOC_USP7_MATH_1,hsa05202,Transcriptional misregulation in cancer 
Q00987,DOC_USP7_UBL2_3,hsa05202,Transcriptional misregulation in cancer 
Q00987,MOD_CK1_1,hsa05202,Transcriptional misregulation in cancer 
Q00987,MOD_PIKK_1,hsa05202,Transcriptional misregulation in cancer 
Q00987,MOD_PKB_1,hsa05202,Transcriptional misregulation in cancer 
Q00987,DOC_USP7_MATH_1,hsa05203,Viral carcinogenesis 
Q00987,DOC_USP7_UBL2_3,hsa05203,Viral carcinogenesis 
Q00987,MOD_CK1_1,hsa05203,Viral carcinogenesis 
Q00987,MOD_PIKK_1,hsa05203,Viral carcinogenesis 
Q00987,MOD_PKB_1,hsa05203,Viral carcinogenesis 
Q00987,DOC_USP7_MATH_1,hsa05205,Proteoglycans in cancer 
Q00987,DOC_USP7_UBL2_3,hsa05205,Proteoglycans in cancer 
Q00987,MOD_CK1_1,hsa05205,Proteoglycans in cancer 
Q00987,MOD_PIKK_1,hsa05205,Proteoglycans in cancer 
Q00987,MOD_PKB_1,hsa05205,Proteoglycans in cancer 
Q00987,DOC_USP7_MATH_1,hsa05206,MicroRNAs in cancer 
Q00987,DOC_USP7_UBL2_3,hsa05206,MicroRNAs in cancer 
Q00987,MOD_CK1_1,hsa05206,MicroRNAs in cancer 
Q00987,MOD_PIKK_1,hsa05206,MicroRNAs in cancer 
Q00987,MOD_PKB_1,hsa05206,MicroRNAs in cancer 
Q00987,DOC_USP7_MATH_1,hsa05214,Glioma 
Q00987,DOC_USP7_UBL2_3,hsa05214,Glioma 
Q00987,MOD_CK1_1,hsa05214,Glioma 
Q00987,MOD_PIKK_1,hsa05214,Glioma 
Q00987,MOD_PKB_1,hsa05214,Glioma 
Q00987,DOC_USP7_MATH_1,hsa05215,Prostate cancer 
Q00987,DOC_USP7_UBL2_3,hsa05215,Prostate cancer 
Q00987,MOD_CK1_1,hsa05215,Prostate cancer 
Q00987,MOD_PIKK_1,hsa05215,Prostate cancer 
Q00987,MOD_PKB_1,hsa05215,Prostate cancer 
Q00987,DOC_USP7_MATH_1,hsa05218,Melanoma 
Q00987,DOC_USP7_UBL2_3,hsa05218,Melanoma 
Q00987,MOD_CK1_1,hsa05218,Melanoma 
Q00987,MOD_PIKK_1,hsa05218,Melanoma 
Q00987,MOD_PKB_1,hsa05218,Melanoma 
Q00987,DOC_USP7_MATH_1,hsa05219,Bladder cancer 
Q00987,DOC_USP7_UBL2_3,hsa05219,Bladder cancer 
Q00987,MOD_CK1_1,hsa05219,Bladder cancer 
Q00987,MOD_PIKK_1,hsa05219,Bladder cancer 
Q00987,MOD_PKB_1,hsa05219,Bladder cancer 
Q00987,DOC_USP7_MATH_1,hsa05220,Chronic myeloid leukemia 
Q00987,DOC_USP7_UBL2_3,hsa05220,Chronic myeloid leukemia 
Q00987,MOD_CK1_1,hsa05220,Chronic myeloid leukemia 
Q00987,MOD_PIKK_1,hsa05220,Chronic myeloid leukemia 
Q00987,MOD_PKB_1,hsa05220,Chronic myeloid leukemia 
Q01094,DOC_CYCLIN_RxL_1,hsa01522,Endocrine resistance 
Q01094,LIG_HCF-1_HBM_1,hsa01522,Endocrine resistance 
Q01094,LIG_RB_pABgroove_1,hsa01522,Endocrine resistance 
Q01094,MOD_PIKK_1,hsa01522,Endocrine resistance 
Q01094,DOC_CYCLIN_RxL_1,hsa04110,Cell cycle 
Q01094,LIG_HCF-1_HBM_1,hsa04110,Cell cycle 
Q01094,LIG_RB_pABgroove_1,hsa04110,Cell cycle 
Q01094,MOD_PIKK_1,hsa04110,Cell cycle 
Q01094,DOC_CYCLIN_RxL_1,hsa04137,Mitophagy   animal 
Q01094,LIG_HCF-1_HBM_1,hsa04137,Mitophagy   animal 
Q01094,LIG_RB_pABgroove_1,hsa04137,Mitophagy   animal 
Q01094,MOD_PIKK_1,hsa04137,Mitophagy   animal 
Q01094,DOC_CYCLIN_RxL_1,hsa04218,Cellular senescence 
Q01094,LIG_HCF-1_HBM_1,hsa04218,Cellular senescence 
Q01094,LIG_RB_pABgroove_1,hsa04218,Cellular senescence 
Q01094,MOD_PIKK_1,hsa04218,Cellular senescence 
Q01094,DOC_CYCLIN_RxL_1,hsa04934,Cushing syndrome 
Q01094,LIG_HCF-1_HBM_1,hsa04934,Cushing syndrome 
Q01094,LIG_RB_pABgroove_1,hsa04934,Cushing syndrome 
Q01094,MOD_PIKK_1,hsa04934,Cushing syndrome 
Q01094,DOC_CYCLIN_RxL_1,hsa05160,Hepatitis C 
Q01094,LIG_HCF-1_HBM_1,hsa05160,Hepatitis C 
Q01094,LIG_RB_pABgroove_1,hsa05160,Hepatitis C 
Q01094,MOD_PIKK_1,hsa05160,Hepatitis C 
Q01094,DOC_CYCLIN_RxL_1,hsa05161,Hepatitis B 
Q01094,LIG_HCF-1_HBM_1,hsa05161,Hepatitis B 
Q01094,LIG_RB_pABgroove_1,hsa05161,Hepatitis B 
Q01094,MOD_PIKK_1,hsa05161,Hepatitis B 
Q01094,DOC_CYCLIN_RxL_1,hsa05163,Human cytomegalovirus infection 
Q01094,LIG_HCF-1_HBM_1,hsa05163,Human cytomegalovirus infection 
Q01094,LIG_RB_pABgroove_1,hsa05163,Human cytomegalovirus infection 
Q01094,MOD_PIKK_1,hsa05163,Human cytomegalovirus infection 
Q01094,DOC_CYCLIN_RxL_1,hsa05165,Human papillomavirus infection 
Q01094,LIG_HCF-1_HBM_1,hsa05165,Human papillomavirus infection 
Q01094,LIG_RB_pABgroove_1,hsa05165,Human papillomavirus infection 
Q01094,MOD_PIKK_1,hsa05165,Human papillomavirus infection 
Q01094,DOC_CYCLIN_RxL_1,hsa05166,Human T cell leukemia virus 1 infection 
Q01094,LIG_HCF-1_HBM_1,hsa05166,Human T cell leukemia virus 1 infection 
Q01094,LIG_RB_pABgroove_1,hsa05166,Human T cell leukemia virus 1 infection 
Q01094,MOD_PIKK_1,hsa05166,Human T cell leukemia virus 1 infection 
Q01094,DOC_CYCLIN_RxL_1,hsa05167,Kaposi sarcoma associated herpesvirus infection 
Q01094,LIG_HCF-1_HBM_1,hsa05167,Kaposi sarcoma associated herpesvirus infection 
Q01094,LIG_RB_pABgroove_1,hsa05167,Kaposi sarcoma associated herpesvirus infection 
Q01094,MOD_PIKK_1,hsa05167,Kaposi sarcoma associated herpesvirus infection 
Q01094,DOC_CYCLIN_RxL_1,hsa05169,Epstein Barr virus infection 
Q01094,LIG_HCF-1_HBM_1,hsa05169,Epstein Barr virus infection 
Q01094,LIG_RB_pABgroove_1,hsa05169,Epstein Barr virus infection 
Q01094,MOD_PIKK_1,hsa05169,Epstein Barr virus infection 
Q01094,DOC_CYCLIN_RxL_1,hsa05200,Pathways in cancer 
Q01094,LIG_HCF-1_HBM_1,hsa05200,Pathways in cancer 
Q01094,LIG_RB_pABgroove_1,hsa05200,Pathways in cancer 
Q01094,MOD_PIKK_1,hsa05200,Pathways in cancer 
Q01094,DOC_CYCLIN_RxL_1,hsa05206,MicroRNAs in cancer 
Q01094,LIG_HCF-1_HBM_1,hsa05206,MicroRNAs in cancer 
Q01094,LIG_RB_pABgroove_1,hsa05206,MicroRNAs in cancer 
Q01094,MOD_PIKK_1,hsa05206,MicroRNAs in cancer 
Q01094,DOC_CYCLIN_RxL_1,hsa05207,Chemical carcinogenesis   receptor activation 
Q01094,LIG_HCF-1_HBM_1,hsa05207,Chemical carcinogenesis   receptor activation 
Q01094,LIG_RB_pABgroove_1,hsa05207,Chemical carcinogenesis   receptor activation 
Q01094,MOD_PIKK_1,hsa05207,Chemical carcinogenesis   receptor activation 
Q01094,DOC_CYCLIN_RxL_1,hsa05212,Pancreatic cancer 
Q01094,LIG_HCF-1_HBM_1,hsa05212,Pancreatic cancer 
Q01094,LIG_RB_pABgroove_1,hsa05212,Pancreatic cancer 
Q01094,MOD_PIKK_1,hsa05212,Pancreatic cancer 
Q01094,DOC_CYCLIN_RxL_1,hsa05214,Glioma 
Q01094,LIG_HCF-1_HBM_1,hsa05214,Glioma 
Q01094,LIG_RB_pABgroove_1,hsa05214,Glioma 
Q01094,MOD_PIKK_1,hsa05214,Glioma 
Q01094,DOC_CYCLIN_RxL_1,hsa05215,Prostate cancer 
Q01094,LIG_HCF-1_HBM_1,hsa05215,Prostate cancer 
Q01094,LIG_RB_pABgroove_1,hsa05215,Prostate cancer 
Q01094,MOD_PIKK_1,hsa05215,Prostate cancer 
Q01094,DOC_CYCLIN_RxL_1,hsa05218,Melanoma 
Q01094,LIG_HCF-1_HBM_1,hsa05218,Melanoma 
Q01094,LIG_RB_pABgroove_1,hsa05218,Melanoma 
Q01094,MOD_PIKK_1,hsa05218,Melanoma 
Q01094,DOC_CYCLIN_RxL_1,hsa05219,Bladder cancer 
Q01094,LIG_HCF-1_HBM_1,hsa05219,Bladder cancer 
Q01094,LIG_RB_pABgroove_1,hsa05219,Bladder cancer 
Q01094,MOD_PIKK_1,hsa05219,Bladder cancer 
Q01094,DOC_CYCLIN_RxL_1,hsa05220,Chronic myeloid leukemia 
Q01094,LIG_HCF-1_HBM_1,hsa05220,Chronic myeloid leukemia 
Q01094,LIG_RB_pABgroove_1,hsa05220,Chronic myeloid leukemia 
Q01094,MOD_PIKK_1,hsa05220,Chronic myeloid leukemia 
Q01094,DOC_CYCLIN_RxL_1,hsa05222,Small cell lung cancer 
Q01094,LIG_HCF-1_HBM_1,hsa05222,Small cell lung cancer 
Q01094,LIG_RB_pABgroove_1,hsa05222,Small cell lung cancer 
Q01094,MOD_PIKK_1,hsa05222,Small cell lung cancer 
Q01094,DOC_CYCLIN_RxL_1,hsa05223,Non small cell lung cancer 
Q01094,LIG_HCF-1_HBM_1,hsa05223,Non small cell lung cancer 
Q01094,LIG_RB_pABgroove_1,hsa05223,Non small cell lung cancer 
Q01094,MOD_PIKK_1,hsa05223,Non small cell lung cancer 
Q01094,DOC_CYCLIN_RxL_1,hsa05224,Breast cancer 
Q01094,LIG_HCF-1_HBM_1,hsa05224,Breast cancer 
Q01094,LIG_RB_pABgroove_1,hsa05224,Breast cancer 
Q01094,MOD_PIKK_1,hsa05224,Breast cancer 
Q01094,DOC_CYCLIN_RxL_1,hsa05225,Hepatocellular carcinoma 
Q01094,LIG_HCF-1_HBM_1,hsa05225,Hepatocellular carcinoma 
Q01094,LIG_RB_pABgroove_1,hsa05225,Hepatocellular carcinoma 
Q01094,MOD_PIKK_1,hsa05225,Hepatocellular carcinoma 
Q01094,DOC_CYCLIN_RxL_1,hsa05226,Gastric cancer 
Q01094,LIG_HCF-1_HBM_1,hsa05226,Gastric cancer 
Q01094,LIG_RB_pABgroove_1,hsa05226,Gastric cancer 
Q01094,MOD_PIKK_1,hsa05226,Gastric cancer 
Q01113,LIG_14-3-3_CterR_2,hsa04060,Cytokine cytokine receptor interaction 
Q01113,LIG_SH2_STAT5,hsa04060,Cytokine cytokine receptor interaction 
Q01113,LIG_14-3-3_CterR_2,hsa04630,JAK STAT signaling pathway 
Q01113,LIG_SH2_STAT5,hsa04630,JAK STAT signaling pathway 
Q01113,LIG_14-3-3_CterR_2,hsa04640,Hematopoietic cell lineage 
Q01113,LIG_SH2_STAT5,hsa04640,Hematopoietic cell lineage 
Q01196,LIG_WRPW_1,hsa04530,Tight junction 
Q01196,LIG_WRPW_1,hsa04659,Th17 cell differentiation 
Q01196,LIG_WRPW_1,hsa05200,Pathways in cancer 
Q01196,LIG_WRPW_1,hsa05202,Transcriptional misregulation in cancer 
Q01196,LIG_WRPW_1,hsa05220,Chronic myeloid leukemia 
Q01196,LIG_WRPW_1,hsa05221,Acute myeloid leukemia 
Q01344,LIG_PDZ_Class_1,hsa04060,Cytokine cytokine receptor interaction 
Q01344,LIG_PDZ_Class_1,hsa04630,JAK STAT signaling pathway 
